Posso	tower & associated structures WNW of	0	false
Birk's Cairn	cairn	Birkscairn Hill	0	false
Dunan Mor	 chambered cairn	 Lamlash	0	false
Cow Castle	fort	0	false
Rink Hill	fort 700m NE of	0	false
Culterpark Hill	fort	0	false
Machrie Farm	cairn	hut circles and cultivation remains 800m S of	0	false
Nisbet	hut circle 640m ENE of	0	false
Dunan Beag	 chambered cairn and standing stone	0	false
Glenholm Church	0	false
Langloch Knowe	fort E of Nisbet	0	false
Snaip	 settlement 380m SSW of	0	false
Glenholm	homestead 420m ESE of	0	false
Eildon Hill North	fort & Roman signal station	0	false
Cardon	settlement 650m SW of	0	false
Wardlaw Hill	earthwork W of Harpercroft	0	false
Camp Castle	0	false
Rink Hill	fort	0	false
Snaip Hill	fort	0	false
Moss Farm	cairn 870m WNW of	0	false
Tweedford	cairn	0	false
Glenrathope	settlement 1300m WNW to 350m E of Glenrathope	0	false
Craigie	fort 250m N of	0	false
Wallace's Trench	linear earthwork	0	false
Wardlaw Hill	earthwork SSW of Harpercroft	0	false
Bellochantuy	dun	0	false
Huntly Burn	earthworks	0	false
Moss Farm	 Machrie Moor	 stone circles	 cairns	 hut-circles and fields	0	false
Kilbride Chapel	 old church and graveyard	 Lamlash	 Arran	0	false
Bridge Farm	stone settings 500m NNW and 1040m NW of	0	false
Preston Hill	earthwork SE of	0	false
Nisbet	fort 740m S of	0	false
Saddell House	fort 450m NE of	0	false
Saddell Abbey	0	false
The Rings	fort & settlement 910m SSW of Glenholm	0	false
Lamington Tower	0	false
Sunderland Hill	earthwork	0	false
Sunderland Hall	cairn 1500m W of	0	false
Bridge Farm	 hut circles and cultivation remains 350m E of	0	false
Castle Hill Strip	fort	0	false
Langhaugh	cairn 820m N of	0	false
Craigie Castle	0	false
Cauldshiels Hill	fort	0	false
Tormore	hut circle 510m ESE of Torr Righ Beag	0	false
Dryburgh Abbey	0	false
Machrie Moor	 hut circle 540m SE of Crochandoon	0	false
Dun Putechantuy	 dun	 Kintyre	0	false
Mossfennan	cairn 510m SE of	0	false
Littledean Tower	tower-house	0	false
Linglie Hill	linear earthwork	0	false
Tormore	 hut circle 450m SE of Torr Righ Beag	0	false
Ringleyhall	fort	0	false
Machrie Moor	 prehistoric settlement 650m SSE of Crochandoon	0	false
Cairn Rig	cairn	0	false
Tormore	 hut circles 450m ENE of Torr Righ Mor	0	false
Helenton Mote	motte	0	false
Tormore	 hut circles 700m and 760m E of	0	false
Tormore	 long cairn 875m SSE of Crochandoon	0	false
Glen Garr	cairn	0	false
Killocraw	fort NW of	0	false
Kirkhope	scooped homestead N of	0	false
Langhaugh	tower & associated buildings	0	false
Thorril Castle	bastle house 450m NNE of Parkhead	0	false
St Bride's Church	 Douglas	0	false
King's Cave	Torbeg	Blackwaterfoot	0	false
Langhaugh	settlement 130m SSE of	0	false
Lindean	earthwork	0	false
Caves	S of King's Cave	Isle of Arran	0	false
Lindean	old church	0	false
Killocraw	cup marked stone 800m E of	0	false
Hopecarton	 buildings 250m SSE of	0	false
Worm Hill	cairn	0	false
Kirkhope	crossbase	tower & associated structures 500m WSW of	0	false
Killocraw	 cairn 640m E of	0	false
Blake Muir	platform settlement	0	false
Dun Fhinn	dun 300m W of Killocraw	0	false
Hopecarton	 enclosure 410m SSW of	0	false
Hopecarton	 settlement 530m SE of	0	false
Dungavel Hill	cairn	0	false
Killocraw	 cairn 450m ESE of	0	false
The Bank	 settlement 485m SW of Kirkhope	0	false
Baitlaws	cairn 750m ENE of	0	false
Torr Righ Mor	hut circles and cultivation remains S of	0	false
Easter Stanhope	homestead 780m NW of	0	false
Stanhope Cottage	 burial cairn 240m NNE of	0	false
Barnweill	homestead moat	0	false
Crosbie House	 remains of	0	false
Hangingshaw	earthwork	0	false
Stanhope	 scooped settlement and enclosure NNE of	0	false
Linglie	fort	0	false
Faldonside to Kippielaw	linear earthwork	0	false
Stanhope	 settlement 160m N of	0	false
Barnweill Church	0	false
Long Philip Burn	earthwork	0	false
Patervan	fort	settlement & cultivation terraces 1050m NNW of	0	false
Stanhope	 farmsteads SSW of	0	false
Stanhope	 fort	 scooped settlement and enclosed settlements SW of	0	false
Blacksidend	cairn	0	false
Corby Linn	earthwork	0	false
Glenbuck Ironworks	 470m NW of Glenbuck Home Farm	0	false
Newark Castle	Philiphaugh	0	false
Stanhope	 enclosed settlement 800m SW of	0	false
Broadhill End	cairn	0	false
Stanhope	 unenclosed platform settlement 850m SW of	0	false
The Doon	fort and standing stones	0	false
Norman's Castle	 dun 830m SW of Stanhope	0	false
Devonshaw Hill	enclosure 300m NNE of summit	0	false
Devonshaw Hill	cairn 700m ENE of	0	false
Meallach's Grave	long cairn	Monamore Glen	0	false
Patervan	 burial cairn and buildings N of	0	false
The Bower of Wandel	 Tower.	0	false
Castle Dykes	earthwork	Roberton	0	false
Devonshaw Hill	cairn	0	false
Bell Hill	fort 910m NE of Smedheugh	0	false
Patervan	 settlement SSE of	0	false
Ugadale Point	dun	0	false
Wildshaw Hill	cairn 500m WSW of summit	0	false
Nethermuir	homestead and enclosure 250m SW of	0	false
Muirhouselaw	homestead moat	0	false
Philiphaugh	 settlement and burial ground 150m S of Calton Cottage	0	false
Devonshaw Hill	fort 500m NE of Woodend Farm	0	false
Kingscross	Viking burial mound & dun	0	false
Stanhope	 unenclosed platform settlement SE of Shaw Burn	0	false
Chester Knowes	 enclosure	0	false
Tripans Knowe	enclosure	0	false
Peel Hill	 motte and bailey castle	 Selkirk	0	false
Burnt Humbleton	fort	0	false
Stanhope	platform settlement	field system & farmstead S of Taberon Law	0	false
Tangy Loch	fortified dwelling	0	false
Hillend	enclosures 250m ENE of	0	false
Chapelhouse	chapel and farmstead	0	false
Whiteside	 settlement 120m WSW of	0	false
Philiphaugh	linear earthwork	0	false
Kildonan	dun	0	false
Warrior's Rest	standing stone	0	false
Stanhope	 buildings and enclosure W of Lairdside Knowe	0	false
Green Humbleton	fort	0	false
Glebe Stone	standing stone	0	false
Yarrow Stone	inscribed stone 250m E of Whitefield	0	false
Glenkerie Burn	fort	0	false
Port a' Chaisteil	 dun 505m SSW of Tangy Lodge	0	false
Tarbolton	motte	0	false
Skeroblin Hill	cairn	0	false
Ardnacross	 chambered cairn 1000m NNW of	0	false
Windgate House	bastle house and associated structures	0	false
Port nam Marbh	dun W of Drumalea	0	false
Auchensaugh Hill	cairn	0	false
Thirstone	stone circle 1300m NNW of	0	false
Kildonald Point	 fort and cairn 515m SE of Kildonald Cottage	0	false
Halterburn	farmstead 700m E of	0	false
Skeroblingarry	standing stone 275m N of	0	false
Stob Stones	standing stones	0	false
Old Foundry Holm	ironworks	0	false
Howden	motte	0	false
Gort na h-Ulaidhe	 long cairn 900m NE of Gartgreillan	 Glen Lussa	0	false
Halterburn	farmsteads 400m ESE of	0	false
Haughhead Kip	mound	0	false
Westport	fort 240m N of	0	false
Wandel	Roman fortlet and camp 460m SW of	0	false
Prestwick	 Old Parish Church	0	false
Castle Hill	earthwork	0	false
Peniel Heugh	 fort	0	false
Kilpatrick	dun	enclosure	hut circles	cairn and field system 1km S of	0	false
Gargadale	settlement and field system	0	false
Puball Burn	enclosure 580m SE of Skeroblingarry	0	false
Kilkeddan	 dun 850m W of	0	false
Carn Ban	chambered cairn	Arran	0	false
Brownmoor Glen	fort	0	false
Shields	enclosure 500m E of	0	false
Catrine	 water works for Catrine Mill 30m S of 9 St Cuthbert's Street	0	false
New Greenhill	fort	0	false
Ardnacross	long cairn 340m SSE of	0	false
Largiemore	fort NE of	0	false
Burnhead	scooped settlement and house 300m NE of	0	false
Old Halterburnhead	homestead 600m NE of	0	false
Highpark	standing stone	0	false
Middlestead	earthwork	0	false
Trench Knowe	dun	Glen Lussa	0	false
Kingencleugh Castle	0	false
Ballochmyle Viaduct	rock carvings 280m NE of	0	false
Muirkirk	 remains of tar works	 mines and structures E of Garpel Water	0	false
Glenveg	scooped homestead SW of	0	false
Glenlussa Lodge	standing stone	0	false
Burnhead	homestead 500m SE of	0	false
Mid Hill	earthwork	0	false
Steer Rig	palisaded settlement 820m ENE of Old Halterburnhead	0	false
Countridge Knowe	cultivation terraces	0	false
Oakwood	 Roman fort and camp SSE of	0	false
Balnagleck	 dun 350m NE of	0	false
Wildgoose Hill	 fort 610m SW of Burnhead	0	false
Glenashdale Wood	fort 1340m WNW of Giants Graves	Arran	0	false
Nether Oliver Crags	fort	0	false
Old Halterburnhead	settlements 100m SW of and 200m SE of	0	false
Cold Chapel	settlement 500m NE of	0	false
The Chester	 enclosure 180m NE of Glenrusko	0	false
Oliver Castle	fort	0	false
Aucheleffan	 stone setting 550m NW of	0	false
Kirkhope Tower	 barmkin and barmkin wall S of	0	false
Abington	motte & bailey 1600m N of	0	false
Brockhill Burn	earthwork	0	false
Ranachan Hill	fort	0	false
Castle Hill	 fort	0	false
Whiteside Rig	 fort & enclosure	0	false
Kilchenzie Church	church & tombstones	0	false
Riddell	 motte and bailey 600m NE of	0	false
Torran Loisgte	 chambered cairn 100m ENE of	 Arran	0	false
Netherton	cairn 800m SW of	0	false
Dryhope Tower	tower house and settlement	0	false
Dryhope	 hut circle	 cairns and field system 500m WNW of	0	false
Giants' Graves	 long cairns	 Whiting Bay	 Arran	0	false
Mantle Walls	 Ancrum	 bishop's palace	0	false
Ancrum	market cross	0	false
Clerklands	fort	0	false
Clochkeil	standing stones NW of	0	false
Huntly Burn	enclosure	0	false
Cairn Table	two cairns	0	false
Huntly Burn	earthwork	0	false
Craighead	 platform settlement 1200m WNW of	0	false
Craighead	 barrow and cairn 820m NW of	0	false
North Craigs	 enclosure 280m N of	0	false
Menzion Farm	 Giant's Stone	 cairn & standing stones 590m NE of	0	false
Menzion Farmhouse	 two enclosed cremation cemeteries 400m NNW of	0	false
Black Hill	fort 650m NW of Craighead	0	false
North Synton	fort	0	false
Morebattle Hill	fort	0	false
Ballywilline Hill	fort	0	false
Cessford Castle	0	false
Enterkine	barrow 550m ENE of	0	false
Arbory Hill	fort	0	false
Bealach Gaothar	ring cairn 700m NW of Largybeg	0	false
Sliddery	 chambered cairn	0	false
St Mary of the Lowes	 churchyard 1200m WSW of Kirkstead	0	false
Craigs	standing stone	0	false
Glencraigs	standing stone 300m NW of	0	false
Menzion Farm	enclosed cremation cemetery 600m WSW of	0	false
Weird Law	 platform settlement 550m S of summit	0	false
Shoulder Hill	homestead	0	false
Cliftoncote	cultivation terraces	0	false
Torr a'Chaisteal	dun	Arran	0	false
Auchinleck Castle	0	false
Auchinleck Old House	0	false
Kip Knowe	settlement	0	false
Menzion Farm	three enclosed cremation cemeteries 1550m WSW of	0	false
Glenwhappen Rig	 palisaded enclosure 1450m NE of Glenbreck	0	false
Camps Knowe Wood	fort	0	false
Ballywilline	dun 550m NE of	0	false
Fagyad Hill	cairn	0	false
Butter Sike	enclosure 900m ENE of Attonburn	0	false
Menzion Farm	 settlement 735m SSW of	0	false
Menzion Farm	cairn 1280m SW of	0	false
Kilmichael	 Old Parish Church SE of farm	0	false
Menzion Farm	palisaded settlement 1550m SW of	0	false
Low Smerby	 four cairns 420m SE of	0	false
Timpendean	tower & earthwork	0	false
Island Muller Castle	0	false
Hawkshaw Farm	 unenclosed platform settlement 1240m E of	0	false
Glenbreck	two barrows 1280m NE of	0	false
Knock Scalbart	fort NNE of Leckavroan	0	false
Glaisnock	ring-ditch 140m SE of	0	false
Sourhope	unenclosed platform settlement and field system 1900m N of	0	false
Trabboch Castle	0	false
Berries Burn	cairn 800m NNW of Castle Crawford Farm	0	false
Ayr Fort Wall (part)	 Arran Terrace	 Ayr	0	false
Elliesheugh	farmstead and field system	0	false
Normangill	henge	0	false
Ayr Fort Gate	 nos.2 and 2A Montgomerie Terrace	 Ayr	0	false
Kilchousland Church	 church and burial ground	0	false
Campshead	unenclosed platform settlement 800m WNW of	0	false
Glenbreck	cairn 680m NE of	0	false
Castle Crawford Farm	enclosure 585m NNW of	0	false
Hownam Law	fort and cairn	0	false
Ayr Fort Wall (part)	 Ailsa Place	 Ayr	0	false
Campknowe Plantation	fort & enclosure	0	false
Kirkton	fort 860m NNE of	0	false
Broadlee Hill	fort	0	false
Castle Crawford Farm	fort 500m NW of	0	false
Midlock	cairn 640m NE of	0	false
Fall Hill	enclosed cremation cemetery 650m NE of Midlock	0	false
Grange Hill	 platform settlement 1000m ENE of Glenbreck	0	false
Glencaple	platform settlement 600m NW of	0	false
Auchope	settlement 325m NW of	0	false
Ulston Moor	Roman camp 600m N of Overwells	0	false
Auchope	scooped homestead 80m NW of	0	false
Kirkton	fort 1155m ENE of	0	false
Sourhope	unenclosed platform settlement 1400m N of	0	false
Kirkton	settlement 1280m ENE of	0	false
Normangill Rig	cairn 1000m S of Normangill	0	false
Baraskomill	 fort and shielings 600m NW of	0	false
Attonburn	settlement 1300m SE of	0	false
Glencaple	burnt mound 980m WNW of	0	false
Crawford	Roman fort	0	false
Cairn Kinny	0	false
Auchope	homestead 475m WSW of	0	false
Sourhope	cairn 1150m NNW of	0	false
Crawford Castle or Lindsay Tower	0	false
Kip Knowe	fort	0	false
Lettershaws	platform settlement 1000m NE of	0	false
Normangill Rig	platform settlement E of Midlock	0	false
Baraskomill	dun 275m NNE of	0	false
Balegreggen	standing stone 595m ESE of	0	false
Bellfield	 fort and dun 250m NE of	0	false
Auchope	scooped homestead 400m SW of	0	false
Cappuck	Roman fort	0	false
Clachaig	 chambered cairn	0	false
Glenbreck	platform settlement 630m SW of	0	false
Torrylin	chambered long cairn 610m SW of	0	false
Auchope	settlement 550m SSE of	0	false
Midlock	platform settlement 1000m ESE of	0	false
Mow Law	enclosures and field system NE of Mowhaugh	0	false
Kildonan Castle	0	false
Fatlips Castle	0	false
Wester Essenside	fort	0	false
Uisaed	 cairn 330m NW of Fisherman's Cottage	0	false
Craigdhu	fort 380m S of	Arran	0	false
Jedburgh Franciscan Friary	0	false
Braemoor Knowe	 cultivation  terraces	0	false
East Bennan	long cairn	0	false
Sourhope	cultivation terraces	homestead & hut circles	0	false
Fasset Hill	palisaded settlement	0	false
Glenbreck	platform settlements 1100m SW of	0	false
Cnocan Sithean	cairn	Machrihanish	0	false
Whelphill	 unenclosed platform settlement 390m W of	0	false
Sourhope	settlements and field system 1600m ENE of	0	false
Cnoc Sabhail	dun	Machrihanish	0	false
Campbeltown Cross	Hall Street	0	false
Jedburgh Abbey	 50m ESE of Abbey House	0	false
Fasset Hill	cultivation terraces	0	false
Sourhope	scooped settlement 1050m ENE of	0	false
Hawkshaw Castle	0	false
Sourhope	scooped homesteads 200m NE and 300m ENE of	0	false
Boghead	platform settlement 500m SW of	0	false
Ashkirkshiel earthwork 1600m SE of Ashkirktown	0	false
Kilkivan	old parish church 150m W of High Kilkivan	0	false
Kaim Knowe	farmstead 850m E of Sourhope	0	false
Cnocan a'Chluig	cairn & barrow 135m SSW of Kilkivan Quarry	0	false
Bught Stack	field system	0	false
Park Law	fort	0	false
Leap Linn	earthwork	0	false
Andrew's Knowe	cairn	0	false
Swindon Cottage	farmstead 700m SE of	0	false
Leap Hill	earthwork	0	false
Calroust	cultivation terraces	0	false
Torchoillean	standing stone and cairn 850m NW of	0	false
Kilkerran Cemetery	 Cristin's Cross and MacEachern's Cross	0	false
Park Law	homestead 500m SE of	0	false
Stoneyburn	platform settlement and field system 700m WSW of	0	false
Bonnie Laws	settlement and field system 850m NE of Cocklawfoot	0	false
Bonnie Laws	cairn 700m N of Cocklawfoot	0	false
Thowliestane Hill	fort	0	false
Hownam Rings	 fort	 settlement	 stone row and linear earthwork	0	false
Highpark	enclosure 250m NW of	0	false
Knowesouth Burn	 earthwork	0	false
Greenan Castle	0	false
Kyle Castle	200m E of Dalblair	0	false
The Castles	fort	0	false
Stoneyburn	cairns 800m SW of	0	false
Scraesburgh	earthwork	0	false
Ballygroggan	 dun 175m SW of	0	false
Low Glenramskill	 dun 600m ENE of	0	false
Waterhead	platform settlement 900m N of	0	false
Craik Moor	palisaded settlement	fort and cultivation remains	0	false
Thowliestane Hill	 settlement 400m SSE of summit	0	false
Cocklawfoot	enclosure	farmstead and cultivation remains 250m NNE of	0	false
Cocklawfoot	farmstead	homestead	settlement & field systems 500m NE of	0	false
Cocklawfoot	enclosure 150m NW of	0	false
Heads of Ayr	 fort 1050m NNW of Genoch Farm	0	false
Outer Souter Cleugh	cairns	0	false
Collins Burn	enclosure 750m NW of Elvanfoot Bridge	0	false
Ballygroggan	dun 640m SSW of	0	false
Kildalloig	 fort 800m WSW of	0	false
Dere Street	Roman road	Whitton Edge to Cunzierton	0	false
Lintalee	earthworks	0	false
Dry Slack	farmstead and enclosure	0	false
Killeonan	chapel & burial ground 300m SW of	0	false
Camp Tops	fort	linear earthwork and field system	0	false
Alloway Kirk	0	false
Headshaw Law	cultivation terraces	0	false
Alloway	motte	0	false
Camp Tops	linear earthwork	0	false
Midshiels	standing stone	0	false
Blackbrough Hill	fort	0	false
Midshiels	mound	0	false
Brigend Castle	0	false
Bealloch Hill	forts	0	false
Kilchrist	dun 450m ESE of	0	false
Hayhope Knowe	palisaded settlement	settlement & field systems	0	false
Fundhope Rig	homestead	linear earthwork and field system	0	false
Kelsocleugh	settlement 400m SSW of	0	false
North Shortcleugh	platform settlement 1500m E of	0	false
North Shortcleuch	platform settlement 1000m E of	0	false
Cunzierton	fort	0	false
Upper Chatto	 deserted village and moated homestead	0	false
Martnaham Castle	0	false
Elm Knowe	settlement	0	false
Tushielaw Tower	0	false
Cullan Doon	fort & dun 450m ENE of Uigle	0	false
St Ciaran's Cave	Achinhoan Headland	0	false
Kelsocleugh	 farmstead 950m S of	0	false
Sundhope Kipp	 fort	 homestead	 settlement and field system	0	false
Little Rough Law	fort 700m ESE of The Yett	0	false
Bodsberry Hill	fort	0	false
Pisgah Saucer Barrows or Whitefield Cairns	0	false
Lindston	moat	0	false
Glengeith	 settlement	 bastle house and field system	0	false
Outer Cock Law	 old roads and linear earthwork	0	false
Auchencloigh Castle	0	false
Chatto Craig	fort	0	false
Wallace's Stone	cross-incised stone	0	false
Kemp's Castle	settlements & field system & settlement 600m WSW of	0	false
Fall Kneesend	 enclosed cremation cemetery	0	false
Bodsberry Hill to Little Clyde	Roman road	0	false
Dunduff	fort 600 m NE of	0	false
Historic gold workings	 Leadhills	 South Lanarkshire	0	false
Lochorodale	 long cairn 1000m NW of	0	false
Swanlaws	 farmstead 250m NNE of	0	false
Craigmuir Mote	dun	0	false
Trestle Cairn	cairn	0	false
Lochorodale	 cup-marked rock 1100m WNW of	0	false
Little Clyde	Roman camp	0	false
The Law	fort	0	false
Dunure Castle and dovecot	0	false
Fulton Tower	0	false
Hut Knowe	settlements & field systems	0	false
Shank End	 scooped settlement	0	false
Drouk Knowes	homestead and field system	0	false
Rubers Law	fort & Roman signal station	0	false
Air Cleuch	cairns 1300m S of Glengeith	0	false
Windy Gyle	cairns 480m & 700m NE of summit of	0	false
Balnabraid Glen	cairn 50m W of Corphin Bridge	0	false
Achnaclach	 fort 680m NW of	0	false
Crooked Stone	 standing stone 160m N of Crookedstane	0	false
Nap Hill	 Roman signal station 900m SE of Little Clyde	0	false
Pennymuir Bridge	 barrow cemetery 700m NE of	0	false
Lochorodale	long cairn 505m SW of	0	false
Russell's Cairn	 cairn	0	false
Crookedstane	platform settlement 200m E of	0	false
Crookedstane	platform settlement 1300m W of	0	false
Killellan	 dun 325m E of Killellan Lodge	0	false
Huntfold Hill	 fort and field system	0	false
Killellan House	chapel	0	false
Black Rig	 linear earthwork N of Kingside Loch	0	false
Giant's Grave	 earthwork	0	false
Highchesters Hill	fort	0	false
Leadhills	remains of lead mining and smelting	0	false
Kielhope Law	 palisaded settlement	0	false
March Burn to Little Clyde	Roman road	0	false
Borthwick Mains	symbol stone	0	false
Hawick Moat Park	 motte	0	false
Pennymuir	Roman camps	0	false
Redshaw Burn	 Roman fortlet	0	false
Largiebaan	 shielings 750m SW of	0	false
Mote Knowe	dun	Monkwood	0	false
Katie Gray's Rocks	 settlement	0	false
Glenochar Burn	bastle house	post-medieval settlement & field system	0	false
Moat Knowe	fort	0	false
Hangingshaw Hill	 unenclosed settlement	 field system and cairn	0	false
Wanlockhead	remains of lead mining and smelting	0	false
Buchtrig	 settlement	 field system and barrow cemetery 800m SW of	0	false
Kaim Law	fort	0	false
Wanlockhead Beam Engine	0	false
Kilnsike Tower	0	false
Dere Street	Roman road & earthworks	Tow Ford to Blackhall Hill	0	false
Watermeetings	platform settlement 450m W of	0	false
Overton Tower	0	false
Orchard	cross socket	0	false
Iron Castle	earthwork	0	false
Plenderleith	 chapel and burial ground 700m N of	0	false
Rubh' a' Mharaiche	 dun 450m E of	0	false
Dowan's Hill	dun	Dunree	0	false
Glenmucklach	standing stone	Knockstapple	0	false
Woden Law	fort & Roman siegeworks	0	false
Kirkton Hill	fort	0	false
White Type-March Burn	Roman road	0	false
Whitcastle Hill and Todshaw Hill	 forts	 earthworks	 linear earthworks	0	false
Broad Tae	settlement 650m ESE of Corehead	0	false
The Bastard	dun ESE of	0	false
Bonchester Hill	earthworks	0	false
Stotfield	cultivation terraces	0	false
White Type	Roman signal station	0	false
Loddan Hill North	 palisaded settlement 800m NNE of summit	0	false
Howmoor Quarry	dun	0	false
Blackhall Hill	cairns	0	false
Heugh Law	 fort	0	false
White Hill	 settlement 700m SSE of Corehead	0	false
Mervinslaw Tower	0	false
Bonchester Hill	fort	0	false
Dunan Breac	dun 450m SE of Culinlongart	0	false
Stony Law	 fort	0	false
Plenderleith	 scooped settlement 300m SSW of	0	false
Wintercleugh	bastle house 1000m S of Tomont Hill	0	false
Carrifran	 farmstead 310m SW of	0	false
Dunan	fort NW of Corr Bhan	0	false
Loddan	 palisaded settlement 350m NW of summit	0	false
Hindhope Hill	fort	0	false
Balchriston Crossing	dun 320m E of	0	false
Dere Street	Roman road	Blackhall Hill to Black Halls	0	false
Loddan	 fort	0	false
Ericstane	fort	0	false
Glenehervie	 fort 800m W of	0	false
Doune	dun 400m NNE of Ormsary	0	false
Saddle Yoke	 township 1100m and 1050m NE of	0	false
Frizles Linn	 settlement 850m ESE of Newton	0	false
Goshen Hill	 palisaded settlement	0	false
Auchengruith Craig	cross-shaped earthwork	0	false
Auldhousehill Wood	settlement 600m SSW of Ericstane	0	false
Lyonston	standing stone 250m ESE of	0	false
Culzean Coves	 caves	0	false
Woodfoot Bridge	enclosure 430m NE of Pagton Burn	0	false
Waterside	 miners' villages & mineral railways N of	0	false
Holehouse Linn-Auldhousehill Bridge	Roman road	0	false
Slack's Tower	0	false
Maybole Collegiate Church	0	false
Kennel Mount cairn	 Culzean Country Park	0	false
Balmavicar Burn	township 170m N of	0	false
Mid Hill	fort & settlement 700m NW of Adderstonshiels	0	false
Bodesbeck	 standing stone 1180m E of	0	false
Chester Knowe	earthworks 775m ENE of Allanwater Reservoir	0	false
Meadowshaw	earthwork	0	false
Brownhart Law	Roman signal station & Roman road	Dere Street	0	false
Cnoc Araich	 fort N of High Machriemore	0	false
Lord's Tree Cairn	520m NNE of The Hero's Grave Cairn	0	false
Potburn	 house platforms 1425m NW of	0	false
Thomaston Castle	0	false
Shaw Craigs	fort	0	false
Northbank Tower	0	false
Macharioch	motte 800m W of	0	false
Southdean Law	fort & settlement	0	false
St Coivin's Chapel & burial ground 270m W of Macharioch	0	false
Blasthill	long cairn 640m NE of	0	false
Macharioch	chambered cairn	0	false
Crichton Peel & Sanquhar Castle	0	false
Smithwood	 bastle house 900m SW of Daerside	0	false
Southdean Church	0	false
Denholm Hill	forts 600m NE of Stobs Castle	0	false
Dykeraw Tower	Southdean	0	false
Wattie's Spindles	 pele house and associated buildings	0	false
Roundstonefoot House	 burnt mound 565m NNE of	0	false
Chapel Knowe	 farmstead 100m WSW of	0	false
Birny Knowe	earthwork	0	false
Kemps Castle	fort 320m SW of Euchan Bridge	0	false
Laight Castle	0	false
Steel Knowe	 medieval and later settlements and field systems	0	false
Ryehill	motte	0	false
Barns Burn	fort 680m NW of Newton Hill	0	false
Waterside	 Dalmellington Ironworks	0	false
Crossraguel Abbey	0	false
Waterside Bing	 iron slag bing	 Dalmellington Ironworks	0	false
Martinlee Plantation	 enclosure 140m N of	0	false
Newton Hill	fort	0	false
Martinlee Plantation	 homestead NW of Martinlee Sike	0	false
White Knowe	settlement 180m W of Newton Hill	0	false
Martinlee Sike	 enclosure bank	 field system	 cairns & old road	0	false
Martinlee Plantation	 homestead SE of Martinlee Sike	0	false
Brunerican	standing stone 225m SW of	0	false
Teindside Lodge	cairn 50m N of	0	false
Cnoc Eibhleach	dun 185m ENE of Pennysearach	0	false
Blaebeck	 burnt mound 240m N of	0	false
Bain's Hill	standing stone 300m W of Maidens Police Station	0	false
Keil Cave	 95m ESE of Seapoint	0	false
St Columba's Church	 rock-cut footprints & related remains	 Southend	0	false
Wolfcleughhead	 enclosures	 Craik Forest	0	false
Martinlee Sike	 farmstead	 field system and assart bank.	0	false
Dunaverty Castle	0	false
Change House	enclosure 320m WSW of	0	false
Dodburn Hill	earthworks & homestead	0	false
North House Cottages	cairn 200m SW of	0	false
Kildoon	fort	0	false
Dykeheads	homestead moat	0	false
Gray Hill	earthwork	0	false
Turnberry Castle	0	false
Crom Rig	farmstead 640m SW of Change House	0	false
Selcoth	scooped homestead 150m SW of	0	false
Coatshill Quarry to Holehouse Linn	 Roman Road.	0	false
Berryfell Farm	earthwork and linear earthwork 400m SSE of	0	false
Pleaknowe	fort & homestead 430m NW of	0	false
Blacklaw Tower	 associated buildings and enclosures	0	false
The Catrail	linear earthwork	350m long	N of Doecleugh Hill	0	false
Crom Rig	earthwork	0	false
Black Hill	settlement	0	false
Lairhope Cottage	deserted settlement 300m WNW of	0	false
Tamshiel Rig	 fort	 settlement and field system	0	false
Blakebillend	fort	0	false
Penchrise Pen	 fort 635m SW of Penchrise Farm Cottage	0	false
Burgh Hill	stone circle	0	false
Blakebillend	cairn 335m E of Williams Rig	0	false
Burgh Hill	fort and settlement	0	false
Craik's Craig	 scooped settlement 755m ESE of	0	false
Borgadel Water	dun 365m W of mouth of	0	false
Penchrise Pen	earthwork 420m E of	0	false
Hollowshean Camp	fort	0	false
Bogton Loch airfield	 175m SSE of Buchan's Bridge	 Dalmellington	0	false
Sron Uamha	 hut circle 280m NE of Sron Uamha cave	0	false
Sron Uamha	 fort 170m NNW of Sron Uamha cave	0	false
Alton	 moated site 530m ESE of	0	false
Dod	earthwork 300m NW of	0	false
Pen Sike	earthwork 300m SW of Penchrise Pen	0	false
The Catrail	linear earthwork	650m long	on SE slope of White Hill	0	false
Dalmellington	motte	0	false
Auldton Mote	motte	0	false
White Hill	fort	0	false
Frenchland	 farmstead and cultivation remains 695m NE of	0	false
Wheel Causeway	section 640m long on S slope of Wardmoor Hill	0	false
Kirkbride Kirk	Kirkbride	0	false
Dod	earthworks on right bank of Allan Water 670m WSW of	0	false
Dalnean Hill	 farmstead and field system	0	false
Westshiels	spur earthwork 1550m SW of	0	false
Frenchland Tower	 tower house	0	false
Craik Cross Hill-Borthwick Water	 Roman road	0	false
Pyat Knowe	enclosure 150m N of	0	false
Dod	enclosure on Gray Coat	530m SW of	0	false
Dod	earthworks on Gray Coat 540m SSW of	0	false
Camp Cottage	 fort and settlement 50m S of	0	false
Gray Coat	settlement 540m NE of Priesthaugh	0	false
Hunterheck Cottages	 scooped settlements 95m NNE of	0	false
Durisdeer	 Roman fortlet between Dash Cleuch and Kirk Burn	0	false
Coats Hill	 Roman Signal Station 215m W of Moffat Golf Club clubhouse	0	false
Gray Coat	pele-house 370m SE of	0	false
The Catrail	linear earthwork	SE slope of Singley Brae to Barry Sike	0	false
St Ninian's Chapel	Sanda	cruciform stone	0	false
St Ninian's Chapel	Sanda	0	false
St Ninian	cross slab	Sanda	Kintyre	0	false
Priesthaugh	earthwork 130m SSE of	0	false
